Trace ID,Amplitude Range,Start time,End time,Similarity,Network,Station,Mode,Component,Azimuth,Incidence,Ellipticity
XA_S15_01_MHZ,439.0,1976-03-12 20:08:00.000000,1976-03-12 20:08:25.207547,0.97,XA,15,flat mode,MHZ,70.70163055103765,36.273442543773406,0.18549114536118638
XA_S15_01_MHZ,427.0,1976-03-14 10:30:46.188679,1976-03-14 10:31:11.396226,0.97,XA,15,flat mode,MHZ,54.64561129796628,44.91057792515831,0.09001921268845345
XA_S15_01_MHZ,13.0,1976-03-15 11:19:06.264151,1976-03-15 11:19:36.452830,0.9,XA,15,flat mode,MHZ,56.79908287232952,89.63983431834691,0.2192688568260326
XA_S15_01_MHZ,40.0,1976-03-20 22:56:00.000000,1976-03-20 22:56:30.188679,0.95,XA,15,flat mode,MHZ,34.99473594115094,88.20437997096072,0.24659273681157573
XA_S15_01_MHZ,6.0,1976-03-21 17:08:23.396226,1976-03-21 17:08:53.584905,0.9,XA,15,flat mode,MHZ,73.9810840305958,89.76894436881891,0.6195894830780279
XA_S15_01_MHZ,265.0,1976-03-22 04:36:06.943396,1976-03-22 04:36:32.150943,0.96,XA,15,flat mode,MHZ,40.49509651025146,57.07729649754101,0.6868797053041318
XA_S15_01_MHZ,164.0,1976-03-22 15:52:56.452830,1976-03-22 15:53:21.660377,0.97,XA,15,flat mode,MHZ,2.2079221032452305,80.91544205239089,0.17565251435970736
XA_S15_01_MHZ,166.0,1976-03-23 14:46:11.924528,1976-03-23 14:46:37.132075,0.98,XA,15,flat mode,MHZ,154.38734642763936,78.2230846434652,0.1778523657945814
XA_S15_01_MHZ,161.0,1976-03-26 16:15:56.075472,1976-03-26 16:16:21.283019,0.98,XA,15,flat mode,MHZ,34.96937747440116,64.4673904092812,0.08267270624496133
XA_S15_01_MHZ,148.0,1976-04-07 21:19:12.905660,1976-04-07 21:19:43.094339,0.97,XA,15,flat mode,MHZ,0.536903850542835,84.99904759363312,0.34118132605072643
XA_S15_01_MHZ,439.0,1976-04-11 15:08:42.264151,1976-04-11 15:09:07.471698,0.97,XA,15,flat mode,MHZ,40.75025604139479,36.520556615325724,0.08372291979260842
XA_S15_01_MHZ,427.0,1976-04-13 02:00:51.471698,1976-04-13 02:01:16.679245,0.98,XA,15,flat mode,MHZ,52.456235368117724,45.935960168848226,0.11045984707362294
XA_S15_01_MHZ,419.0,1976-04-15 15:53:01.132075,1976-04-15 15:53:31.320754,0.96,XA,15,flat mode,MHZ,103.92297242281475,0.5108346809078798,0.012665423368356783
XA_S15_01_MHZ,264.0,1976-04-15 16:32:01.056604,1976-04-15 16:32:31.245283,0.95,XA,15,flat mode,MHZ,45.551805370555904,2.6025639424483873,0.04744353580303907
XA_S15_01_MHZ,12.0,1976-04-17 15:29:18.792453,1976-04-17 15:29:48.981132,0.94,XA,15,flat mode,MHZ,87.45258838399879,88.99732566500504,0.0994374100774829
XA_S15_01_MHZ,100.0,1976-04-19 10:47:34.037736,1976-04-19 10:47:59.245283,0.96,XA,15,flat mode,MHZ,7.982449382075565,87.01592886106455,0.42673961151361606
XA_S15_01_MHZ,205.0,1976-04-20 13:44:59.018868,1976-04-20 13:45:24.226415,0.9,XA,15,flat mode,MHZ,165.6618191610554,85.37354952747674,0.1852380482269816
XA_S15_01_MHZ,153.0,1976-04-21 15:20:43.471698,1976-04-21 15:21:08.679245,0.97,XA,15,flat mode,MHZ,128.75901343779628,81.76909919803295,0.08882273895613549
XA_S15_01_MHZ,17.0,1976-04-21 21:05:45.509434,1976-04-21 21:06:15.698113,0.9,XA,15,flat mode,MHZ,69.21364934100659,89.62847043035072,0.19819411697760853
XA_S15_01_MHZ,165.0,1976-04-22 14:11:02.641509,1976-04-22 14:11:27.849056,0.98,XA,15,flat mode,MHZ,165.0052177407724,67.4963063167922,0.06069709765615865
XA_S15_01_MHZ,132.0,1976-04-26 14:30:22.490566,1976-04-26 14:30:47.698113,0.98,XA,15,flat mode,MHZ,53.13000171378608,64.34710984491505,0.09297813007481903
XA_S15_01_MHZ,1.0,1976-04-29 13:29:46.415094,1976-04-29 13:30:16.603773,0.92,XA,15,flat mode,MHZ,107.42967785000525,70.17423339622191,0.3125858232083782
XA_S15_01_MHZ,10.0,1976-05-07 06:18:14.037736,1976-05-07 06:18:44.226415,0.92,XA,15,flat mode,MHZ,48.462547256223694,89.62496697894859,0.19544166772491123
XA_S15_01_MHZ,141.0,1976-05-07 16:52:54.188679,1976-05-07 16:53:19.396226,0.97,XA,15,flat mode,MHZ,4.343531773911323,76.63110351042549,0.5291334533404313
XA_S15_01_MHZ,134.0,1976-05-08 17:07:04.000000,1976-05-08 17:07:29.207547,0.98,XA,15,flat mode,MHZ,60.57325976974471,81.40636764054943,0.24970261824976642
XA_S15_01_MHZ,424.0,1976-05-11 14:31:57.584906,1976-05-11 14:32:22.792453,0.97,XA,15,flat mode,MHZ,59.63556383936384,39.76008538183238,0.09642547778343462
XA_S15_01_MHZ,427.0,1976-05-13 14:15:07.773585,1976-05-13 14:15:32.981132,0.98,XA,15,flat mode,MHZ,54.55262641258971,45.78045569138579,0.10240748783994505
XA_S15_01_MHZ,100.0,1976-05-16 14:36:02.264151,1976-05-16 14:36:27.471698,0.97,XA,15,flat mode,MHZ,130.45799651008704,79.261947843563,0.3144402659106185
XA_S15_01_MHZ,145.0,1976-05-19 04:04:01.509434,1976-05-19 04:04:26.716981,0.93,XA,15,flat mode,MHZ,89.64567334434743,80.36936421928361,0.12158302505452737
XA_S15_01_MHZ,180.0,1976-05-19 14:30:15.396226,1976-05-19 14:30:40.603773,0.97,XA,15,flat mode,MHZ,159.1090680197769,74.4748646678869,0.6833543826550779
XA_S15_01_MHZ,148.0,1976-05-20 14:10:38.943396,1976-05-20 14:11:04.150943,0.98,XA,15,flat mode,MHZ,144.49619582889298,80.72505133717141,0.7744362308497891
XA_S15_01_MHZ,168.0,1976-05-21 14:07:32.679245,1976-05-21 14:07:57.886792,0.97,XA,15,flat mode,MHZ,138.92960205102796,75.41789553115345,0.06787627894606979
XA_S15_01_MHZ,175.0,1976-05-22 13:45:37.509434,1976-05-22 13:46:02.716981,0.97,XA,15,flat mode,MHZ,17.90328694288483,70.26856390240658,0.5481431522360176
XA_S15_01_MHZ,12.0,1976-06-05 14:09:51.698113,1976-06-05 14:10:21.886792,0.9,XA,15,flat mode,MHZ,57.85186568051626,89.76076617457349,0.34587240360170934
XA_S15_01_MHZ,9.0,1976-06-06 03:19:23.169811,1976-06-06 03:19:53.358490,0.9,XA,15,flat mode,MHZ,46.82920892001747,89.66509298761441,0.32500225999248333
XA_S15_01_MHZ,149.0,1976-06-06 14:07:52.905660,1976-06-06 14:08:18.113207,0.96,XA,15,flat mode,MHZ,112.6993704947829,83.37202090801219,0.3285670978630736
XA_S15_01_MHZ,153.0,1976-06-07 19:44:04.226415,1976-06-07 19:44:29.433962,0.97,XA,15,flat mode,MHZ,94.47692768307891,74.28598860834352,0.060612420316787215
XA_S15_01_MHZ,359.0,1976-06-09 15:52:22.792453,1976-06-09 15:52:48.000000,0.98,XA,15,flat mode,MHZ,58.876796016004135,44.267953382483824,0.10313383841042353
XA_S15_01_MHZ,431.0,1976-06-10 23:10:50.264151,1976-06-10 23:11:15.471698,0.91,XA,15,flat mode,MHZ,58.79249414684195,43.29386953724001,0.08500907348854295
XA_S15_01_MHZ,459.0,1976-06-17 15:13:16.528302,1976-06-17 15:13:41.735849,0.97,XA,15,flat mode,MHZ,88.60676972862908,58.98400870944062,0.5312216848319317
XA_S15_01_MHZ,179.0,1976-06-18 05:03:44.754717,1976-06-18 05:04:09.962264,0.98,XA,15,flat mode,MHZ,108.87224068513824,89.8299557144344,0.12275265219424117
XA_S15_01_MHZ,136.0,1976-06-18 14:40:06.188679,1976-06-18 14:40:31.396226,0.97,XA,15,flat mode,MHZ,30.736397771161574,87.8823861932819,0.1402507436536114
XA_S15_01_MHZ,9.0,1976-06-19 12:49:37.056604,1976-06-19 12:50:07.245283,0.92,XA,15,flat mode,MHZ,79.75259762197352,89.78271591084018,0.13317403266239036
