date,command,MAP,date_error,data_error,tape,file,phy_record,log_record,station
1974-10-29T06:54:13.640000Z,4,1,-,-,6,36,153,25,16
1974-10-30T15:07:13.352000Z,4,1,-,-,6,37,334,98,16
1974-10-31T15:15:02.930000Z,4,1,-,-,6,38,336,64,16
1974-10-31T15:16:03.908000Z,4,1,-,-,6,38,336,65,16
1974-11-01T15:18:23.768000Z,4,1,-,-,6,39,339,8,16
1974-11-01T15:23:03.301000Z,4,1,-,-,6,39,340,1,16
1974-11-02T22:26:03.642000Z,4,1,-,-,6,40,490,2,16
1974-11-02T22:27:03.412000Z,4,1,-,-,6,40,490,1,16
1974-11-04T00:08:03.280000Z,4,1,-,-,6,42,3,61,16
1974-11-04T00:09:03.051000Z,4,1,-,-,6,42,4,90,16
1974-11-04T09:45:13.281000Z,4,1,-,-,6,42,216,7,16
1974-11-04T09:46:13.052000Z,4,1,-,-,6,42,216,6,16
1974-11-04T21:16:13.329000Z,4,1,-,-,6,42,470,99,16
1974-11-04T21:17:13.099000Z,4,1,-,-,6,42,470,98,16
1974-11-05T15:02:13.027000Z,4,1,-,-,6,43,333,15,16
1974-11-05T15:03:13.401000Z,4,1,-,-,6,43,333,15,16
1974-11-06T14:58:13.156000Z,4,1,-,-,6,44,331,64,16
1974-11-06T14:59:12.928000Z,4,1,-,-,6,44,331,63,16
1974-11-07T15:39:12.656000Z,4,1,-,-,6,45,346,82,16
1974-11-07T15:40:13.031000Z,4,1,-,-,6,45,347,12,16
1974-11-09T00:20:03.296000Z,4,1,-,-,6,47,8,4,16
1974-11-09T00:21:03.067000Z,4,1,-,-,6,47,8,3,16
1974-11-09T14:53:13.245000Z,4,1,-,-,6,47,329,70,16
1974-11-09T14:54:22.676000Z,4,1,-,-,6,47,330,15,16
1974-11-10T14:40:13.685000Z,4,1,-,-,6,48,323,71,16
1974-11-10T14:41:12.852000Z,4,1,-,-,6,48,323,69,16
1974-11-11T14:41:12.726000Z,4,1,-,-,6,49,324,93,16
1974-11-11T14:42:13.101000Z,4,1,-,-,6,49,324,93,16
1974-11-13T15:15:13.178000Z,4,1,-,-,6,51,337,4,16
1974-11-13T15:16:12.950000Z,4,1,-,-,6,51,338,33,16
1974-11-15T15:03:13.283000Z,4,1,-,-,6,53,332,63,16
1974-11-15T15:04:13.054000Z,4,1,-,-,6,53,332,62,16
1974-11-18T16:02:13.357000Z,4,1,-,-,6,56,355,12,16
1974-11-18T16:04:13.504000Z,4,1,-,-,6,56,355,11,16
1974-11-20T14:48:13.748000Z,4,1,-,-,6,58,327,50,16
1974-11-20T14:49:13.519000Z,4,1,-,-,6,58,328,79,16
1974-11-21T15:08:04.276000Z,4,1,-,-,6,59,335,64,16
1974-11-21T15:09:23.970000Z,4,1,-,-,6,59,335,96,16
1974-11-22T14:55:13.517000Z,4,1,-,-,6,60,330,36,16
1974-11-22T14:56:13.891000Z,4,1,-,-,6,60,330,36,16
1974-11-23T13:45:13.283000Z,4,1,-,-,6,61,300,19,16
1974-11-23T13:46:13.053000Z,4,1,-,-,6,61,300,18,16
1974-11-24T09:26:13.614000Z,4,1,-,-,6,62,204,92,16
1974-11-24T09:27:13.385000Z,4,1,-,-,6,62,205,21,16
1974-11-24T21:21:13.631000Z,4,1,-,-,6,62,463,97,16
1974-11-24T21:22:13.402000Z,4,1,-,-,6,62,463,96,16
1974-11-25T15:13:20.505000Z,4,1,-,-,6,63,337,49,16
1974-11-25T15:14:20.276000Z,4,1,-,-,6,63,337,48,16
1974-11-26T14:34:13.529000Z,4,1,-,-,6,64,322,5,16
1974-11-26T14:35:13.300000Z,4,1,-,-,6,64,323,34,16
1974-11-27T22:55:02.946000Z,4,1,-,-,6,65,505,53,16
1974-11-29T12:10:10.707000Z,4,1,-,-,6,67,265,10,16
1974-11-29T12:11:11.685000Z,4,1,-,-,6,67,265,11,16
1974-11-30T15:09:03.190000Z,4,1,-,-,6,68,335,52,16
1974-11-30T15:10:02.961000Z,4,1,-,-,6,68,335,51,16
1974-12-01T15:03:03.123000Z,4,1,-,-,6,69,332,70,16
1974-12-01T15:04:02.894000Z,4,1,-,-,6,69,332,69,16
1974-12-03T01:43:03.076000Z,4,1,-,-,6,71,38,55,16
1974-12-03T01:44:14.921000Z,4,1,-,-,6,71,39,4,16
1974-12-03T17:41:12.491000Z,4,1,-,-,6,71,389,79,16
1974-12-03T17:42:12.865000Z,4,1,-,-,6,71,389,79,16
1974-12-04T03:39:12.848000Z,4,1,-,-,6,72,81,96,16
1974-12-04T03:40:12.618000Z,4,1,-,-,6,72,81,95,16
1974-12-04T12:43:12.984000Z,4,1,-,-,6,72,281,51,16
1974-12-04T12:45:13.129000Z,4,1,-,-,6,72,282,80,16
1974-12-04T21:37:19.123000Z,4,1,-,-,6,72,478,39,16
1974-12-04T21:38:12.252000Z,4,1,-,-,6,72,478,27,16
1974-12-05T14:52:13.005000Z,4,1,-,-,6,73,221,97,16
1974-12-05T14:53:13.380000Z,4,1,-,-,6,73,221,97,16
1974-12-06T15:47:13.313000Z,4,1,-,-,6,74,349,73,16
1974-12-06T15:48:13.085000Z,4,1,-,-,6,74,350,2,16
1974-12-07T15:14:12.850000Z,4,1,-,-,6,75,336,46,16
1974-12-07T15:15:13.225000Z,4,1,-,-,6,75,337,76,16
1974-12-08T14:55:12.831000Z,4,1,-,-,6,76,330,43,16
1974-12-08T14:56:13.206000Z,4,1,-,-,6,76,330,43,16
1974-12-09T14:03:13.122000Z,4,1,-,-,6,77,311,97,16
1974-12-09T14:03:43.310000Z,4,1,-,-,6,77,311,47,16
1974-12-10T15:26:13.927000Z,4,1,-,-,6,78,228,15,16
1974-12-10T15:27:13.699000Z,4,1,-,-,6,78,229,44,16
1974-12-11T14:52:59.014000Z,4,1,-,-,6,79,327,18,16
1974-12-11T14:54:13.275000Z,4,1,-,-,6,79,327,41,16
1974-12-12T14:48:13.316000Z,4,1,-,-,6,80,327,50,16
1974-12-12T14:49:13.691000Z,4,1,-,-,6,80,328,80,16
1974-12-13T14:46:13.647000Z,4,1,-,-,6,81,326,19,16
1974-12-13T14:48:13.793000Z,4,1,-,-,6,81,327,48,16
1974-12-16T17:50:04.447000Z,4,1,-,-,6,84,394,10,16
1974-12-16T17:51:03.613000Z,4,1,-,-,6,84,395,38,16
1974-12-18T15:56:13.942000Z,4,1,-,-,6,86,352,37,16
1974-12-18T15:57:03.449000Z,4,1,-,-,6,86,353,49,16
1974-12-20T14:50:23.162000Z,4,1,-,-,6,88,328,96,16
1974-12-20T14:51:13.272000Z,4,1,-,-,6,88,329,9,16
1974-12-21T14:52:13.705000Z,4,1,-,-,6,89,329,56,16
1974-12-21T14:53:13.475000Z,4,1,-,-,6,89,329,55,16
1974-12-22T14:46:13.363000Z,4,1,-,-,6,90,327,53,16
1974-12-22T14:47:13.133000Z,4,1,-,-,6,90,327,52,16
1974-12-23T19:09:03.027000Z,4,1,-,-,6,91,416,49,16
1974-12-23T19:10:04.004000Z,4,1,-,-,6,91,417,80,16
1974-12-24T13:54:13.328000Z,4,1,-,-,6,92,308,14,16
1974-12-24T13:55:13.099000Z,4,1,-,-,6,92,308,13,16
1974-12-25T15:12:03.589000Z,4,1,-,-,6,93,336,42,16
1974-12-25T15:27:04.372000Z,4,1,-,-,6,93,342,14,16
1974-12-26T14:36:13.494000Z,4,1,-,-,6,94,323,6,16
1974-12-26T14:37:13.265000Z,4,1,-,-,6,94,323,5,16
1974-12-27T11:50:03.217000Z,4,1,-,-,6,95,262,95,16
1974-12-27T11:51:02.988000Z,4,1,-,-,6,95,262,94,16
1974-12-28T15:41:03.330000Z,4,1,-,-,6,96,347,2,16
1974-12-28T15:42:03.101000Z,4,1,-,-,6,96,347,1,16
1974-12-29T10:28:12.872000Z,4,1,-,-,6,97,232,62,16
1974-12-29T10:29:02.982000Z,4,1,-,-,6,97,232,45,16
1974-12-30T15:19:02.724000Z,4,1,-,-,6,98,339,69,16
1974-12-30T15:20:03.098000Z,4,1,-,-,6,98,339,69,16
1974-12-31T15:29:03.180000Z,4,1,-,-,6,99,342,43,16
1974-12-31T15:30:02.950000Z,4,1,-,-,6,99,343,72,16
1975-01-01T19:16:12.419000Z,4,1,-,-,6,0,426,37,16
1975-01-01T19:17:12.186000Z,4,1,-,-,6,0,426,36,16
1975-01-02T14:55:12.767000Z,4,1,-,-,6,1,330,11,16
1975-01-02T14:56:13.141000Z,4,1,-,-,6,1,330,11,16
1975-01-03T10:49:12.924000Z,4,1,-,-,6,2,239,98,16
1975-01-03T10:50:12.695000Z,4,1,-,-,6,2,240,27,16
1975-01-03T20:04:13.183000Z,4,1,-,-,6,2,443,67,16
1975-01-03T20:05:12.955000Z,4,1,-,-,6,2,444,96,16
1975-01-04T15:01:13.157000Z,4,1,-,-,6,3,332,84,16
1975-01-04T15:02:12.926000Z,4,1,-,-,6,3,333,13,16
1975-01-05T14:48:13.496000Z,4,1,-,-,6,4,327,47,16
1975-01-05T14:49:13.267000Z,4,1,-,-,6,4,328,76,16
1975-01-06T14:04:02.900000Z,4,1,-,-,6,5,311,90,16
1975-01-06T14:05:03.274000Z,4,1,-,-,6,5,311,90,16
1975-01-07T04:14:13.268000Z,4,1,-,-,6,6,94,55,16
1975-01-07T04:15:13.040000Z,4,1,-,-,6,6,94,54,16
1975-01-07T16:11:17.211000Z,4,1,-,-,6,6,356,34,16
1975-01-07T16:12:13.360000Z,4,1,-,-,6,6,356,27,16
1975-01-08T15:05:13.465000Z,4,1,-,-,6,7,329,14,16
1975-01-08T15:06:19.273000Z,4,1,-,-,6,7,329,23,16
1975-01-09T15:01:11.244000Z,4,1,-,-,6,8,330,22,16
1975-01-09T15:02:09.808000Z,4,1,-,-,6,8,331,49,16
1975-01-10T14:43:31.555000Z,4,1,-,-,6,9,326,53,16
1975-01-10T14:44:13.214000Z,4,1,-,-,6,9,326,22,16
1975-01-13T14:44:13.499000Z,4,1,-,-,6,12,326,23,16
1975-01-13T14:45:13.271000Z,4,1,-,-,6,12,326,22,16
1975-01-15T14:44:13.883000Z,4,1,-,-,6,14,326,16,16
1975-01-15T14:45:13.051000Z,4,1,-,-,6,14,326,14,16
1975-01-17T14:59:03.596000Z,4,1,-,-,6,16,331,3,16
1975-01-17T15:00:03.367000Z,4,1,-,-,6,16,332,32,16
1975-01-19T14:55:13.235000Z,4,1,-,-,6,18,330,73,16
1975-01-19T14:56:14.817000Z,4,1,-,-,6,18,330,75,16
1975-01-20T14:48:13.355000Z,4,1,-,-,6,19,326,78,16
1975-01-20T14:49:13.729000Z,4,1,-,-,6,19,327,8,16
1975-01-21T14:48:13.367000Z,4,1,-,-,6,20,327,46,16
1975-01-21T14:49:16.156000Z,4,1,-,-,6,20,328,80,16
1975-01-22T10:37:13.065000Z,4,1,-,-,6,21,231,18,16
1975-01-22T10:38:13.440000Z,4,1,-,-,6,21,231,18,16
1975-01-22T23:59:13.629000Z,4,1,-,-,6,21,526,72,16
1975-01-23T00:07:03.944000Z,4,1,-,-,6,22,3,63,16
1975-01-23T00:07:33.527000Z,4,1,-,-,6,22,3,12,16
1975-01-23T00:09:03.485000Z,4,1,-,-,6,22,4,91,16
1975-01-23T00:09:33.068000Z,4,1,-,-,6,22,4,40,16
1975-01-23T14:56:03.309000Z,4,1,-,-,6,22,317,31,16
1975-01-23T14:56:13.572000Z,4,1,-,-,6,22,317,48,16
1975-01-24T17:01:13.639000Z,4,1,-,-,6,23,375,99,16
1975-01-24T17:02:13.409000Z,4,1,-,-,6,23,376,28,16
1975-01-25T21:53:03.299000Z,4,1,-,-,6,24,483,24,16
1975-01-25T21:54:03.070000Z,4,1,-,-,6,24,484,53,16
1975-01-26T15:24:03.146000Z,4,1,-,-,6,25,324,93,16
1975-01-26T15:25:02.916000Z,4,1,-,-,6,25,325,22,16
1975-01-27T15:00:03.159000Z,4,1,-,-,6,26,332,66,16
1975-01-27T15:01:02.929000Z,4,1,-,-,6,26,332,65,16
1975-01-28T14:56:03.971000Z,4,1,-,-,6,27,330,99,16
1975-01-28T14:57:02.534000Z,4,1,-,-,6,27,331,26,16
1975-01-29T15:06:02.695000Z,4,1,-,-,6,28,334,30,16
1975-01-29T15:07:03.070000Z,4,1,-,-,6,28,334,30,16
1975-01-30T14:38:12.426000Z,4,1,-,-,6,29,324,58,16
1975-01-30T14:39:14.008000Z,4,1,-,-,6,29,324,60,16
1975-01-31T14:37:12.812000Z,4,1,-,-,6,30,323,34,16
1975-01-31T14:38:13.186000Z,4,1,-,-,6,30,324,64,16
1975-02-01T14:49:03.693000Z,4,1,-,-,6,31,328,58,16
1975-02-01T14:50:13.123000Z,4,1,-,-,6,31,328,73,16
1975-02-02T14:55:12.901000Z,4,1,-,-,6,32,330,24,16
1975-02-02T14:56:13.276000Z,4,1,-,-,6,32,330,24,16
1975-02-03T14:55:03.644000Z,4,1,-,-,6,33,330,69,16
1975-02-03T14:56:02.811000Z,4,1,-,-,6,33,330,67,16
1975-02-04T14:54:12.787000Z,4,1,-,-,6,34,330,9,16
1975-02-04T14:55:13.162000Z,4,1,-,-,6,34,330,9,16
1975-02-05T19:59:12.989000Z,4,1,-,-,6,35,442,97,16
1975-02-05T20:01:17.965000Z,4,1,-,-,6,35,443,34,16
1975-02-06T13:50:03.645000Z,4,1,-,-,6,36,306,40,16
1975-02-06T13:51:03.416000Z,4,1,-,-,6,36,306,39,16
1975-02-07T14:46:13.683000Z,4,1,-,-,6,37,322,16,16
1975-02-07T14:47:13.454000Z,4,1,-,-,6,37,322,15,16
1975-02-10T14:46:13.378000Z,4,1,-,-,6,40,327,52,16
1975-02-12T14:52:13.610000Z,4,1,-,-,6,42,311,55,16
1975-02-12T14:53:13.382000Z,4,1,-,-,6,42,311,54,16
1975-02-14T14:50:13.252000Z,4,1,-,-,6,44,328,37,16
1975-02-14T14:51:13.627000Z,4,1,-,-,6,44,328,37,16
1975-02-17T19:59:13.363000Z,4,1,-,-,6,47,442,7,16
1975-02-17T20:00:13.134000Z,4,1,-,-,6,47,442,6,16
1975-02-18T16:41:13.063000Z,4,1,-,-,6,48,369,33,16
1975-02-18T16:42:13.437000Z,4,1,-,-,6,48,369,33,16
1975-02-19T14:19:11.443000Z,4,1,-,-,6,49,317,66,16
1975-02-19T14:20:18.458000Z,4,1,-,-,6,49,317,77,16
1975-02-20T18:52:13.275000Z,4,1,-,-,6,50,417,95,16
1975-02-20T18:53:13.649000Z,4,1,-,-,6,50,418,25,16
1975-02-21T13:56:12.542000Z,4,1,-,-,6,51,307,22,16
1975-02-21T13:57:11.105000Z,4,1,-,-,6,51,307,19,16
1975-02-22T15:02:03.086000Z,4,1,-,-,6,52,333,2,16
1975-02-22T15:03:02.857000Z,4,1,-,-,6,52,333,1,16
1975-02-23T14:16:14.038000Z,4,1,-,-,6,53,316,38,16
1975-02-23T14:17:02.941000Z,4,1,-,-,6,53,316,19,16
1975-02-24T12:06:03.308000Z,4,1,-,-,6,54,268,66,16
1975-02-24T12:06:23.232000Z,4,1,-,-,6,54,268,99,16
1975-02-25T14:00:04.860000Z,4,1,-,-,6,55,310,55,16
1975-02-25T14:01:15.498000Z,4,1,-,-,6,55,310,72,16
1975-02-26T14:11:02.843000Z,4,1,-,-,6,56,314,35,16
1975-02-26T14:12:04.425000Z,4,1,-,-,6,56,314,37,16
1975-02-27T13:44:04.664000Z,4,1,-,-,6,57,300,60,16
1975-02-27T13:45:03.227000Z,4,1,-,-,6,57,301,87,16
1975-02-28T14:16:03.110000Z,4,1,-,-,6,58,316,24,16
1975-02-28T14:17:06.503000Z,4,1,-,-,6,58,316,29,16
1975-03-01T14:15:20.453000Z,4,1,-,-,6,59,315,59,16
1975-03-01T14:16:02.715000Z,4,1,-,-,6,59,315,29,16
1975-03-02T10:57:38.912000Z,4,1,-,-,6,60,243,18,16
1975-03-02T10:58:03.061000Z,4,1,-,-,6,60,243,58,16
1975-03-03T10:45:13.659000Z,4,1,-,-,6,61,238,17,16
1975-03-03T10:46:12.826000Z,4,1,-,-,6,61,238,15,16
1975-03-03T20:04:13.518000Z,4,1,-,-,6,61,444,38,16
1975-03-03T20:05:13.289000Z,4,1,-,-,6,61,444,37,16
1975-03-04T03:48:15.819000Z,4,1,-,-,6,62,85,3,16
1975-03-04T03:49:13.174000Z,4,1,-,-,6,62,85,98,16
1975-03-04T13:52:13.304000Z,4,1,-,-,6,62,307,84,16
1975-03-04T13:53:13.075000Z,4,1,-,-,6,62,307,83,16
1975-03-05T13:17:13.213000Z,4,1,-,-,6,63,294,11,16
1975-03-05T13:18:16.606000Z,4,1,-,-,6,63,294,16,16
1975-03-06T13:45:13.331000Z,4,1,-,-,6,64,304,98,16
1975-03-06T13:46:04.046000Z,4,1,-,-,6,64,305,12,16
1975-03-07T09:19:03.366000Z,4,1,-,-,6,65,206,5,16
1975-03-07T09:20:03.137000Z,4,1,-,-,6,65,207,34,16
1975-03-07T23:10:15.071000Z,4,1,-,-,6,65,509,70,16
1975-03-07T23:11:13.031000Z,4,1,-,-,6,65,509,66,16
1975-03-08T14:25:13.015000Z,4,1,-,-,6,66,319,24,16
1975-03-08T14:26:13.390000Z,4,1,-,-,6,66,319,24,16
1975-03-09T13:44:13.226000Z,4,1,-,-,6,67,304,96,16
1975-03-09T13:45:13.601000Z,4,1,-,-,6,67,304,96,16
1975-03-10T13:39:17.280000Z,4,1,-,-,6,68,302,50,16
1975-03-10T13:40:15.844000Z,4,1,-,-,6,68,302,47,16
1975-03-12T14:36:17.906000Z,4,1,-,-,6,70,323,45,16
1975-03-12T14:37:13.451000Z,4,1,-,-,6,70,323,37,16
1975-03-14T13:48:13.559000Z,4,1,-,-,6,72,305,13,16
1975-03-14T13:49:13.331000Z,4,1,-,-,6,72,305,12,16
1975-03-18T01:49:13.231000Z,4,1,-,-,7,2,41,55,16
1975-03-18T01:50:13.002000Z,4,1,-,-,7,2,41,54,16
1975-03-19T13:44:13.550000Z,4,1,-,-,7,3,302,44,16
1975-03-19T13:45:13.320000Z,4,1,-,-,7,3,302,43,16
1975-03-20T14:01:13.321000Z,4,1,-,-,7,4,310,68,16
1975-03-20T14:02:13.091000Z,4,1,-,-,7,4,310,67,16
1975-03-21T21:53:02.711000Z,4,1,-,-,7,5,484,28,16
1975-03-21T21:54:03.085000Z,4,1,-,-,7,5,484,28,16
1975-03-22T12:49:09.949000Z,4,1,-,-,7,6,283,47,16
1975-03-22T12:50:03.078000Z,4,1,-,-,7,6,284,65,16
1975-03-23T13:38:22.963000Z,4,1,-,-,7,7,302,60,16
1975-03-23T13:39:12.470000Z,4,1,-,-,7,7,302,42,16
1975-03-24T13:57:12.846000Z,4,1,-,-,7,8,309,39,16
1975-03-24T13:58:13.221000Z,4,1,-,-,7,8,309,39,16
1975-03-26T02:27:02.986000Z,4,1,-,-,7,10,52,82,16
1975-03-26T02:28:03.361000Z,4,1,-,-,7,10,53,12,16
1975-03-26T13:55:03.325000Z,4,1,-,-,7,10,305,44,16
1975-03-26T13:56:03.699000Z,4,1,-,-,7,10,306,74,16
1975-03-27T14:06:03.099000Z,4,1,-,-,7,11,312,9,16
1975-03-27T14:07:02.870000Z,4,1,-,-,7,11,312,8,16
1975-03-28T13:52:03.150000Z,4,1,-,-,7,12,307,62,16
1975-03-28T13:53:02.920000Z,4,1,-,-,7,12,307,61,16
1975-03-29T14:20:03.149000Z,4,1,-,-,7,13,317,86,16
1975-03-29T14:21:02.920000Z,4,1,-,-,7,13,317,85,16
1975-03-30T14:33:02.843000Z,4,1,-,-,7,14,322,87,16
1975-03-30T14:34:03.821000Z,4,1,-,-,7,14,322,88,16
1975-03-31T13:48:13.320000Z,4,1,-,-,7,15,305,25,16
1975-03-31T13:49:13.694000Z,4,1,-,-,7,15,306,55,16
1975-04-01T01:47:13.639000Z,4,1,-,-,7,16,40,27,16
1975-04-01T01:52:33.018000Z,4,1,-,-,7,16,42,16,16
1975-04-01T11:52:13.015000Z,4,1,-,-,7,16,263,41,16
1975-04-01T11:53:13.389000Z,4,1,-,-,7,16,263,41,16
1975-04-01T20:51:13.098000Z,4,1,-,-,7,16,461,46,16
1975-04-01T20:52:13.472000Z,4,1,-,-,7,16,461,46,16
1975-04-02T06:57:13.022000Z,4,1,-,-,7,17,154,49,16
1975-04-02T06:58:13.397000Z,4,1,-,-,7,17,154,49,16
1975-04-02T14:44:10.546000Z,4,1,-,-,7,17,326,15,16
1975-04-02T14:45:15.751000Z,4,1,-,-,7,17,326,23,16
1975-04-03T13:40:13.541000Z,4,1,-,-,7,18,302,40,16
1975-04-03T13:41:13.314000Z,4,1,-,-,7,18,303,69,16
1975-04-04T13:54:13.126000Z,4,1,-,-,7,19,308,11,16
1975-04-04T13:55:12.293000Z,4,1,-,-,7,19,308,9,16
1975-04-06T00:02:13.484000Z,4,1,-,-,7,21,1,22,16
1975-04-06T00:03:13.255000Z,4,1,-,-,7,21,2,51,16
1975-04-06T14:01:13.092000Z,4,1,-,-,7,21,310,66,16
1975-04-06T14:02:14.071000Z,4,1,-,-,7,21,310,67,16
1975-04-07T13:45:22.055000Z,4,1,-,-,7,22,304,13,16
1975-04-07T13:46:12.771000Z,4,1,-,-,7,22,305,27,16
1975-04-09T13:55:35.230000Z,4,1,-,-,7,24,308,46,16
1975-04-09T13:56:10.248000Z,4,1,-,-,7,24,308,4,16
1975-04-11T15:08:03.206000Z,4,1,-,-,7,26,327,29,16
1975-04-11T15:09:02.977000Z,4,1,-,-,7,26,328,58,16
1975-04-13T13:47:22.091000Z,4,1,-,-,7,28,305,42,16
1975-04-13T13:48:14.618000Z,4,1,-,-,7,28,305,29,16
1975-04-14T13:54:13.130000Z,4,1,-,-,7,29,308,9,16
1975-04-14T13:55:13.505000Z,4,1,-,-,7,29,308,9,16
1975-04-17T13:54:13.386000Z,4,1,-,-,7,32,307,36,16
1975-04-17T13:55:13.158000Z,4,1,-,-,7,32,308,65,16
1975-04-18T13:48:13.279000Z,4,1,-,-,7,33,305,91,16
1975-04-18T13:49:13.654000Z,4,1,-,-,7,33,306,21,16
1975-04-19T14:05:13.330000Z,4,1,-,-,7,34,311,74,16
1975-04-19T14:09:13.015000Z,4,1,-,-,7,34,313,31,16
1975-04-21T00:54:13.935000Z,4,1,-,-,7,36,20,60,16
1975-04-21T00:55:13.101000Z,4,1,-,-,7,36,21,88,16
1975-04-21T01:07:03.098000Z,4,1,-,-,7,36,25,84,16
1975-04-21T01:07:32.681000Z,4,1,-,-,7,36,25,33,16
1975-04-21T15:47:13.477000Z,4,1,-,-,7,36,349,49,16
1975-04-21T15:48:13.247000Z,4,1,-,-,7,36,349,48,16
1975-04-22T15:00:03.332000Z,4,1,-,-,7,37,332,61,16
1975-04-22T15:01:03.707000Z,4,1,-,-,7,37,332,61,16
1975-04-23T14:41:03.198000Z,4,1,-,-,7,38,324,36,16
1975-04-23T14:42:02.968000Z,4,1,-,-,7,38,324,35,16
1975-04-24T14:37:02.731000Z,4,1,-,-,7,39,322,27,16
1975-04-24T14:38:03.106000Z,4,1,-,-,7,39,323,57,16
1975-04-25T14:39:03.345000Z,4,1,-,-,7,40,324,51,16
1975-04-25T14:40:18.209000Z,4,1,-,-,7,40,325,5,16
1975-04-26T13:58:13.204000Z,4,1,-,-,7,41,309,42,16
1975-04-26T13:59:03.315000Z,4,1,-,-,7,41,309,25,16
1975-04-27T14:05:02.950000Z,4,1,-,-,7,42,311,37,16
1975-04-27T14:06:02.720000Z,4,1,-,-,7,42,312,66,16
1975-04-28T13:52:05.045000Z,4,1,-,-,7,43,307,10,16
1975-04-28T13:53:03.004000Z,4,1,-,-,7,43,307,6,16
1975-04-29T14:03:02.695000Z,4,1,-,-,7,44,310,40,16
1975-04-29T14:04:03.069000Z,4,1,-,-,7,44,310,40,16
1975-04-30T13:50:03.410000Z,4,1,-,-,7,45,305,51,16
1975-04-30T13:51:03.181000Z,4,1,-,-,7,45,305,50,16
1975-05-01T10:41:13.951000Z,4,1,-,-,7,46,236,30,16
1975-05-01T10:42:13.722000Z,4,1,-,-,7,46,236,29,16
1975-05-01T19:52:13.192000Z,4,1,-,-,7,46,438,47,16
1975-05-01T19:53:12.963000Z,4,1,-,-,7,46,439,76,16
1975-05-02T05:07:12.952000Z,4,1,-,-,7,47,114,20,16
1975-05-02T05:08:13.327000Z,4,1,-,-,7,47,114,20,16
1975-05-02T13:43:13.250000Z,4,1,-,-,7,47,288,38,16
1975-05-02T13:44:13.021000Z,4,1,-,-,7,47,288,37,16
1975-05-03T13:40:13.141000Z,4,1,-,-,7,48,298,84,16
1975-05-03T13:41:12.913000Z,4,1,-,-,7,48,299,13,16
1975-05-04T13:43:12.991000Z,4,1,-,-,7,49,304,1,16
1975-05-04T13:44:13.366000Z,4,1,-,-,7,49,304,1,16
1975-05-05T09:54:13.340000Z,4,1,-,-,7,50,218,81,16
1975-05-05T09:55:13.111000Z,4,1,-,-,7,50,218,80,16
1975-05-05T21:19:13.154000Z,4,1,-,-,7,50,470,13,16
1975-05-05T21:20:13.529000Z,4,1,-,-,7,50,470,13,16
1975-05-06T14:01:03.297000Z,4,1,-,-,7,51,310,88,16
1975-05-07T12:24:03.626000Z,4,1,-,-,7,52,274,30,16
1975-05-07T12:25:03.398000Z,4,1,-,-,7,52,275,59,16
1975-05-09T15:24:03.957000Z,4,1,-,-,7,54,339,12,16
1975-05-09T15:24:28.107000Z,4,1,-,-,7,54,339,52,16
1975-05-12T14:31:03.144000Z,4,1,-,-,7,57,321,60,16
1975-05-12T14:31:31.520000Z,4,1,-,-,7,57,321,7,16
1975-05-14T15:25:03.366000Z,4,1,-,-,7,59,333,99,16
1975-05-14T15:25:29.931000Z,4,1,-,-,7,59,333,43,16
1975-05-16T15:27:03.385000Z,4,1,-,-,7,61,342,48,16
1975-05-16T15:28:16.439000Z,4,1,-,-,7,61,342,69,16
1975-05-17T13:50:11.228000Z,4,1,-,-,7,62,306,53,16
1975-05-17T13:50:31.152000Z,4,1,-,-,7,62,306,86,16
1975-05-18T14:03:04.556000Z,4,1,-,-,7,63,311,76,16
1975-05-18T14:03:31.121000Z,4,1,-,-,7,63,311,20,16
1975-05-19T14:09:03.257000Z,4,1,-,-,7,64,313,21,16
1975-05-19T14:10:03.027000Z,4,1,-,-,7,64,313,20,16
1975-05-20T13:47:03.448000Z,4,1,-,-,7,65,305,58,16
1975-05-20T13:48:03.218000Z,4,1,-,-,7,65,305,57,16
1975-05-21T14:52:08.554000Z,4,1,-,-,7,66,328,69,16
1975-05-21T14:52:36.326000Z,4,1,-,-,7,66,328,15,16
1975-05-22T14:06:03.074000Z,4,1,-,-,7,67,312,58,16
1975-05-22T14:06:33.261000Z,4,1,-,-,7,67,312,8,16
1975-05-23T14:04:03.296000Z,4,1,-,-,7,68,311,90,16
1975-05-23T14:05:03.067000Z,4,1,-,-,7,68,311,89,16
1975-05-24T02:15:02.800000Z,4,1,-,-,7,69,50,74,16
1975-05-24T02:16:03.175000Z,4,1,-,-,7,69,51,4,16
1975-05-25T23:47:03.717000Z,4,1,-,-,7,70,526,53,16
1975-05-25T23:47:33.300000Z,4,1,-,-,7,70,526,2,16
1975-05-27T14:11:03.190000Z,4,1,-,-,7,72,314,67,16
1975-05-27T14:12:03.565000Z,4,1,-,-,7,72,314,67,16
1975-05-27T14:18:33.584000Z,4,1,-,-,7,72,317,3,16
1975-05-27T14:19:33.352000Z,4,1,-,-,7,72,317,2,16
1975-05-28T16:15:03.309000Z,4,1,-,-,7,73,359,36,16
1975-05-28T16:25:03.428000Z,4,1,-,-,7,73,363,50,16
1975-05-29T13:51:03.283000Z,4,1,-,-,7,74,306,41,16
1975-05-29T13:52:03.054000Z,4,1,-,-,7,74,307,70,16
1975-05-30T03:52:30.520000Z,4,1,-,-,7,75,86,57,16
1975-05-30T03:53:03.122000Z,4,1,-,-,7,75,86,11,16
